Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Status,Effective Month,Effective Year,Current Month,Current Year,Associated with Combined Heat and Power System,Sector Name,Sector,Previously Canceled,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Turbines or Hydrokinetic Buoys,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Solid Fuel Gasification System?,Carbon Capture Technology?,Multiple Fuels?,Switch Between Oil and Natural Gas?,Cofire Fuels?
64144,Arlington Energy Center II,64481,Arlington Energy Center II,CA,Riverside,AEC1,Solar Photovoltaic,PV,,S,X,X,,,100, ,100,100,V,12,2021,4,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64144,Arlington Energy Center II,64481,Arlington Energy Center II,CA,Riverside,AEC2,Solar Photovoltaic,PV,,S,X,X,,,133, ,133,133,U,10,2022,10,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64144,Arlington Energy Center II,64481,Arlington Energy Center II,CA,Riverside,AEC2B,Batteries,BA,,S,X,X,,,132, ,132,132,U,8,2022,8,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
64129,Novel Sunnyfield Farms Solar LLC,64483,Novel Sunnyfield Farms Solar LLC CSG,MN,Wabasha,SNYFD,Solar Photovoltaic,PV,,S,X,X,,,1,1,1,1,U,11,2021,5,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,N,,
64130,Novel Schroeder Solar LLC,64484,Novel Schroeder Solar LLC CSG,MN,Renville,SCRDR,Solar Photovoltaic,PV,,S,X,X,,,1,1,1,1,TS,3,2022,6,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,N,N,N,,
64131,"Novel Caroline Solar, LLC",64485,"Novel Caroline Solar, LLC CSG",MN,Chisago,CRLNE,Solar Photovoltaic,PV,,S,X,X,,,1,1,1,1,TS,8,2021,3,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,N,N,N,,
64132,Novel David Solar LLC,64486,Novel David Solar LLC CSG,MN,Waseca,DAVID,Solar Photovoltaic,PV,,S,X,X,,,1,1,1,1,TS,11,2021,2,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,N,N,N,,
64134,Novel Denzer Solar LLC,64488,Novel Denzer Solar LLC CSG,MN,Winona,DNZR,Solar Photovoltaic,PV,,S,X,X,,,1,1,1,1,TS,9,2021,3,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64135,Resurgence Solar,64489,Resurgence Solar,CA,San Bernardino,GEN1,Solar Photovoltaic,PV,,S,X,X,,,138, ,138,138,L,12,2022,12,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,N,N,N,,
64135,Resurgence Solar,64489,Resurgence Solar,CA,San Bernardino,GEN2,Batteries,BA,,S,X,X,,,115, ,115,115,L,12,2022,12,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,N,N,N,,
6395,Flathead Electric Coop Inc,64505,Flathead Landfill to Gas Energy Facility,MT,Flathead,LFGE2,Landfill Gas,IC,,S,X,X,,,1.6,0.9,1.6,1.6,P,7,2022,10,2022,N,Electric Utility,1,N,LFG,,,,,,0,,,,,,,,N,N,N,N,N
64084,OE_TN1,64507,OETN1,TN,Obion,OETN1,Solar Photovoltaic,PV,,S,X,X,,,100, ,100,100,T,12,2022,12,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
13683,North Carolina El Member Corp,64508,Hall Solar Energy Storage,NC,Duplin,BAT1,Batteries,BA,,S,X,X,,,2.5, ,2.5,2.5,TS,4,2021,1,2022,N,Electric Utility,1,N,MWH,,,,,, ,,,,,,,,,,,,
13683,North Carolina El Member Corp,64508,Hall Solar Energy Storage,NC,Duplin,SOL1,Solar Photovoltaic,PV,,S,X,X,,,2, ,2,2,TS,4,2021,1,2022,N,Electric Utility,1,N,SUN,,,,,, ,,,,,,,,,,,,
13683,North Carolina El Member Corp,64509,South River H4 Solar Energy Storage,NC,Sampson,BAT1,Batteries,BA,,S,X,X,,,0.6, ,0.6,0.6,U,10,2021,2,2022,N,Electric Utility,1,N,MWH,,,,,, ,,,,,,,,,,,,
13683,North Carolina El Member Corp,64509,South River H4 Solar Energy Storage,NC,Sampson,SOL1,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5,U,10,2021,2,2022,N,Electric Utility,1,N,SUN,,,,,, ,,,,,,,,,,,,
13683,North Carolina El Member Corp,64510,Arba Solar Energy Storage,NC,Greene,BAT1,Batteries,BA,,S,X,X,,,5.1, ,5.1,5.1,U,10,2021,4,2022,N,Electric Utility,1,N,MWH,,,,,, ,,,,,,,,,,,,
13683,North Carolina El Member Corp,64510,Arba Solar Energy Storage,NC,Greene,SOL1,Solar Photovoltaic,PV,,S,X,X,,,5, ,5,5,U,10,2021,4,2022,N,Electric Utility,1,N,SUN,,,,,, ,,,,,,,,,,,,
13683,North Carolina El Member Corp,64511,Rose Acre Solar Energy Storage,NC,Hyde,BAT1,Batteries,BA,,S,X,X,,,2.5, ,2.5,2.5,U,10,2021,3,2022,N,Electric Utility,1,N,MWH,,,,,, ,,,,,,,,,,,,
13683,North Carolina El Member Corp,64511,Rose Acre Solar Energy Storage,NC,Hyde,SOL1,Solar Photovoltaic,PV,,S,X,X,,,2, ,2,2,U,10,2021,3,2022,N,Electric Utility,1,N,SUN,,,,,, ,,,,,,,,,,,,
13683,North Carolina El Member Corp,64512,Hamlet Solar Energy Storage,NC,Richmond,BAT1,Batteries,BA,,S,X,X,,,0.5, ,0.5,0.5,U,9,2021,2,2022,N,Electric Utility,1,N,MWH,,,,,, ,,,,,,,,,,,,
13683,North Carolina El Member Corp,64512,Hamlet Solar Energy Storage,NC,Richmond,SOL1,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5,U,9,2021,2,2022,N,Electric Utility,1,N,SUN,,,,,, ,,,,,,,,,,,,
13683,North Carolina El Member Corp,64513,Wake RJ3 Solar Energy Storage,NC,Wake,BAT1,Batteries,BA,,S,X,X,,,0.6, ,0.6,0.6,U,11,2021,2,2022,N,Electric Utility,1,N,MWH,,,,,, ,,,,,,,,,,,,
13683,North Carolina El Member Corp,64513,Wake RJ3 Solar Energy Storage,NC,Wake,SOL1,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5,U,11,2021,2,2022,N,Electric Utility,1,N,SUN,,,,,, ,,,,,,,,,,,,
13683,North Carolina El Member Corp,64514,Ludie Brown Solar Energy Storage,NC,Duplin,BAT1,Batteries,BA,,S,X,X,,,2.5, ,2.5,2.5,TS,4,2021,1,2022,N,Electric Utility,1,N,MWH,,,,,, ,,,,,,,,,,,,
13683,North Carolina El Member Corp,64514,Ludie Brown Solar Energy Storage,NC,Duplin,SOL1,Solar Photovoltaic,PV,,S,X,X,,,2, ,2,2,TS,4,2021,1,2022,N,Electric Utility,1,N,SUN,,,,,, ,,,,,,,,,,,,
13683,North Carolina El Member Corp,64516,Lowe Solar Energy Storage,NC,Randolph,BAT1,Batteries,BA,,S,X,X,,,2.5, ,2.5,2.5,TS,5,2021,1,2022,N,Electric Utility,1,N,MWH,,,,,, ,,,,,,,,,,,,
13683,North Carolina El Member Corp,64516,Lowe Solar Energy Storage,NC,Randolph,SOL1,Solar Photovoltaic,PV,,S,X,X,,,2, ,2,2,TS,5,2021,1,2022,N,Electric Utility,1,N,SUN,,,,,, ,,,,,,,,,,,,
13683,North Carolina El Member Corp,64520,Spencer Meadow Solar Energy Storage,NC,Randolph,BAT1,Batteries,BA,,S,X,X,,,2.5, ,2.5,2.5,TS,5,2021,1,2022,N,Electric Utility,1,N,MWH,,,,,, ,,,,,,,,,,,,
13683,North Carolina El Member Corp,64520,Spencer Meadow Solar Energy Storage,NC,Randolph,SOL1,Solar Photovoltaic,PV,,S,X,X,,,2, ,2,2,TS,5,2021,1,2022,N,Electric Utility,1,N,SUN,,,,,, ,,,,,,,,,,,,
64087,OE_MS5,64529,OE_MS5,MS,Lowndes,MS5_S,Batteries,BA,,S,X,X,,,50, ,50,50,T,12,2022,12,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
64087,OE_MS5,64529,OE_MS5,MS,Lowndes,OEMS5,Solar Photovoltaic,PV,,S,X,X,,,200, ,200,200,T,12,2022,12,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64074,Freepoint Solar LLC,64530,Woodville Solar,RI,Washington,1,Solar Photovoltaic,PV,,S,X,X,,,4.5, ,4.5,4.5,P,12,2022,9,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64164,Noosa Energy Storage LLC,64531,Noosa Energy Storage LLC,CA,San Joaquin,KOV4A,Batteries,BA,,S,X,X,,,99, ,99,99,T,10,2023,10,2023,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
62915,Madison Energy Holdings LLC,64532,Norton,MA,Bristol,NORTN,Solar Photovoltaic,PV,,S,X,X,,,1.4,1,1.4,1.4,V,12,2020,2,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
6455,"Duke Energy Florida, LLC",64533,Fort Green Solar Power Plant,FL,Hardee,PV1,Solar Photovoltaic,PV,,S,X,X,,,74.9,0.95,74.9,74.9,U,1,2022,7,2022,N,Electric Utility,1,N,SUN,,,,,, ,,,,,,,,,,,,
20847,Wisconsin Electric Power Co,64534,Darien Solar,WI,Rock,1,Solar Photovoltaic,PV,,J,X,X,,,250, ,250,250,L,12,2023,12,2023,N,Electric Utility,1,N,SUN,,,,,, ,,,,,,,,,,,,
20847,Wisconsin Electric Power Co,64534,Darien Solar,WI,Rock,2,Batteries,BA,,J,X,X,,,75, ,75,75,L,12,2023,12,2023,N,Electric Utility,1,N,MWH,,,,,, ,,,,,,,,,,,,
64169,Prairie Solar LLC,64536,Prairie Solar LLC,IL,Champaign,KOV4A,Solar Photovoltaic,PV,,S,X,X,,,150, ,150,150,T,1,2024,1,2024,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64168,Tyre Bridge Solar LLC,64537,Tyre Bridge Solar LLC,GA,Pierce,KOV4A,Solar Photovoltaic,PV,,S,X,X,,,118, ,118,118,T,11,2023,11,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64166,Brushy Creek Solar LLC,64539,Brushy Creek Solar LLC,TX,Tom Green,KOV4A,Solar Photovoltaic,PV,,S,X,X,,,177, ,177,177,T,4,2024,4,2024,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64165,Knickerbocker Solar LLC,64540,Knickerbocker Solar LLC,TX,Tom Green,KOV4A,Solar Photovoltaic,PV,,S,X,X,,,200, ,200,200,T,5,2024,5,2024,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64176,FPS Potic Solar LLC,64541,Potic Solar,NY,Greene,1,Solar Photovoltaic,PV,,S,X,X,,,4.9, ,4.9,4.9,P,12,2024,12,2024,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64175,FPS Coxsackie Solar LLC,64542,Coxsackie Solar,NY,Greene,1,Solar Photovoltaic,PV,,S,X,X,,,5, ,5,5,U,12,2022,6,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64174,FPS Cedar Creek Solar LLC,64543,Cedar Creek Solar,DE,New Castle,1,Solar Photovoltaic,PV,,S,X,X,,,114, ,114,114,P,12,2024,12,2024,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64178,"Ranchland Wind Project II, LLC",64544,Ranchland Wind Project II,TX,Callahan,WT2,Onshore Wind Turbine,WT,,S,X,X,,,148, ,148,148,U,2,2022,2,2022,N,IPP Non-CHP,2,N,WND,,,,,,32,,,,,,,,,,,,
64179,"Ranchland Wind Storage, LLC",64545,Ranchland Wind Storage,TX,Callahan,BA,Batteries,BA,,S,X,X,,,73, ,73,73,V,3,2022,3,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
14127,Omaha Public Power District,64547,Turtle Creek,NE,Sarpy,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,264,0.85,235,255,T,8,2023,11,2023,N,Electric Utility,1,N,NG,DFO,,,,, ,,,,,,,,,,Y,Y,N
14127,Omaha Public Power District,64547,Turtle Creek,NE,Sarpy,2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,264,0.85,235,255,T,8,2023,11,2023,N,Electric Utility,1,N,NG,DFO,,,,, ,,,,,,,,,,Y,Y,N
14127,Omaha Public Power District,64548,Standing Bear Lake,NE,Douglas,1,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,18.1,0.8,18,18,T,5,2023,12,2023,N,Electric Utility,1,N,NG,DFO,,,,, ,,,,,,,,,,Y,Y,Y
14127,Omaha Public Power District,64548,Standing Bear Lake,NE,Douglas,2,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,18.1,0.8,18,18,T,5,2023,12,2023,N,Electric Utility,1,N,NG,DFO,,,,, ,,,,,,,,,,Y,Y,Y
14127,Omaha Public Power District,64548,Standing Bear Lake,NE,Douglas,3,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,18.1,0.8,18,18,T,5,2023,12,2023,N,Electric Utility,1,N,NG,DFO,,,,, ,,,,,,,,,,Y,Y,Y
14127,Omaha Public Power District,64548,Standing Bear Lake,NE,Douglas,4,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,18.1,0.8,18,18,T,5,2023,12,2023,N,Electric Utility,1,N,NG,DFO,,,,, ,,,,,,,,,,Y,Y,Y
14127,Omaha Public Power District,64548,Standing Bear Lake,NE,Douglas,5,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,18.1,0.8,18,18,T,5,2023,12,2023,N,Electric Utility,1,N,NG,DFO,,,,, ,,,,,,,,,,Y,Y,Y
14127,Omaha Public Power District,64548,Standing Bear Lake,NE,Douglas,6,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,18.1,0.8,18,18,T,5,2023,12,2023,N,Electric Utility,1,N,NG,DFO,,,,, ,,,,,,,,,,Y,Y,Y
14127,Omaha Public Power District,64548,Standing Bear Lake,NE,Douglas,7,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,18.1,0.8,18,18,T,5,2023,12,2023,N,Electric Utility,1,N,NG,DFO,,,,, ,,,,,,,,,,Y,Y,Y
14127,Omaha Public Power District,64548,Standing Bear Lake,NE,Douglas,8,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,18.1,0.8,18,18,T,5,2023,12,2023,N,Electric Utility,1,N,NG,DFO,,,,, ,,,,,,,,,,Y,Y,Y
14127,Omaha Public Power District,64548,Standing Bear Lake,NE,Douglas,9,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,18.1,0.8,18,18,T,5,2023,12,2023,N,Electric Utility,1,N,NG,DFO,,,,, ,,,,,,,,,,Y,Y,Y
5248,Dominion Energy Inc,64550,Coastal Virginia Offshore Wind (CVOW) commercial project,VA,,CVOWC,Offshore Wind Turbine,WS,,S,X,X,,,"2,640.00",0.95,"1,265.00",713,P,1,2027,1,2027,N,Electric Utility,1,N,WND,,,,,,180,,,,,,,,,,,,
64177,"Ranchland Wind Project I, LLC",64551,Ranchland Wind Project I,TX,Callahan,WT2,Onshore Wind Turbine,WT,,S,X,X,,,114.9, ,114.9,114.9,V,12,2021,2,2022,N,IPP Non-CHP,2,N,WND,,,,,,31,,,,,,,,,,,,
64186,"Chuckwalla Solar, LLC",64558,"Chuckwalla Solar, LLC",NV,Clark,CHW,Solar Photovoltaic,PV,,S,X,X,,,200, ,200,200,P,12,2023,12,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,N,N,,,
64186,"Chuckwalla Solar, LLC",64558,"Chuckwalla Solar, LLC",NV,Clark,CHW1,Batteries,BA,,S,X,X,,,180, ,180,180,P,12,2023,12,2023,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
64188,Novel Stein Solar LLC,64563,Novel Stein Solar LLC CSG,MN,Chisago,STEIN,Solar Photovoltaic,PV,,S,X,X,,,1,1,1,1,TS,8,2021,1,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,N,N,N,,
64199,Arlington Energy Center III,64564,Arlington Energy Center III,CA,Riverside,AEC3,Solar Photovoltaic,PV,,S,X,X,,,131, ,131,131,U,12,2022,12,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64199,Arlington Energy Center III,64564,Arlington Energy Center III,CA,Riverside,AEC3B,Batteries,BA,,S,X,X,,,47, ,47,47,U,12,2022,12,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
61012,AES Distributed Energy,64566,"Central Line Solar, LLC",AZ,Pinal,CNTRL,Solar Photovoltaic,PV,,S,X,X,,,100, ,100,100,V,12,2021,3,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61012,AES Distributed Energy,64567,"Cement City Solar, LLC",MI,Lenawee,CMCTY,Solar Photovoltaic,PV,,S,X,X,,,20, ,20,20,L,5,2022,6,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61012,AES Distributed Energy,64568,"Letts Creek Solar, LLC",MI,Jackson,LETTS,Solar Photovoltaic,PV,,S,X,X,,,15, ,15,15,P,8,2022,8,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61012,AES Distributed Energy,64581,"Pullman Solar, LLC",MI,Allegan,PULMN,Solar Photovoltaic,PV,,S,X,X,,,20, ,20,20,U,5,2022,6,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64209,"El Algodon Alto Wind Farm, LLC",64591,"El Algodon Alto Wind Farm, LLC",TX,San Patricio,EEA,Onshore Wind Turbine,WT,,S,X,X,,,200.2, ,200.2,200.2,V,12,2021,4,2022,N,IPP Non-CHP,2,N,WND,,,,,,91,,,,,,,,,,,,
64217,Bald Mountain Solar LLC,64598,Bald Mountain Solar,NY,Washington,GEN1,Solar Photovoltaic,PV,,S,X,X,,,20, ,20,20,P,12,2022,6,2024,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,N,,
64218,Greens Corners Solar,64599,Greens Corners Solar,NY,Jefferson,GEN1,Solar Photovoltaic,PV,,S,X,X,,,120, ,120,120,P,12,2023,4,2024,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61227,Nautilus Solar Solutions,64603,"TPE King Solar Holdings1, LLC (CSG)",RI,Providence,KING1,Solar Photovoltaic,PV,,S,X,X,,,12.7, ,12.7, ,TS,6,2021,1,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
16609,San Diego Gas & Electric Co,64612,Kearny North Energy Storage,CA,San Diego,KNES,Batteries,BA,,S,X,X,,,10, ,10,10,TS,6,2021,1,2022,N,Electric Utility,1,N,MWH,,,,,, ,,,,,,,,,,,,
16609,San Diego Gas & Electric Co,64614,Kearny South Energy Storage,CA,San Diego,KSES,Batteries,BA,,S,X,X,,,10, ,10,10,TS,6,2021,1,2022,N,Electric Utility,1,N,MWH,,,,,, ,,,,,,,,,,,,
64230,"Sanford ESS, LLC",64615,"Sanford ESS, LLC",ME,York,1,Batteries,BA,,S,X,X,,,5, ,5,5,T,1,2022,1,2024,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,N,,,,,N,N,,
64233,"South Portland ESS, LLC",64616,"South Portland ESS, LLC",ME,Cumberland,1,Batteries,BA,,S,X,X,,,10,0.95,10,10,T,1,2022,1,2024,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,N,N,N,,
64236,Kearsarge Upper Union LLC,64619,Kearsarge Upper Union,MA,Norfolk,FUU,Solar Photovoltaic,PV,,S,X,X,,,1,1,1,1,U,12,2021,6,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,N,N,N,,
64236,Kearsarge Upper Union LLC,64619,Kearsarge Upper Union,MA,Norfolk,UUBAT,Batteries,BA,,S,X,X,,,0.8,1,0.8,0.8,U,12,2021,6,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,N,,
58970,"Ecoplexus, Inc",64626,Olin Creek Farm Solar,NC,Iredell,OLINC,Solar Photovoltaic,PV,,S,X,X,,,35, ,35,35,T,6,2022,12,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
50123,"Leeward Asset Management, LLC",64630,"Rabbitbrush Solar, LLC",CA,Kern,GEN01,Solar Photovoltaic,PV,,S,X,X,,,100, ,100,100,U,6,2022,6,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
50123,"Leeward Asset Management, LLC",64630,"Rabbitbrush Solar, LLC",CA,Kern,RBBAT,Batteries,BA,,S,X,X,,,20, ,20,20,U,8,2022,8,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
18454,Tampa Electric Co,64631,Jamison Solar (FL),FL,Polk,1,Solar Photovoltaic,PV,,S,X,X,,,74.5, ,74.5,74.5,V,12,2021,4,2022,N,Electric Utility,1,N,SUN,,,,,, ,,,,,,,,,,,,
64246,"99MT 8me, LLC",64632,Sienna Solar Farm,CA,San Bernardino,99MT8,Solar Photovoltaic,PV,,S,X,X,,,200, ,200,200,P,3,2023,12,2025,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64246,"99MT 8me, LLC",64632,Sienna Solar Farm,CA,San Bernardino,99MTB,Batteries,BA,,S,X,X,,,200, ,200,200,P,3,2023,12,2024,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
64247,20SD 8me LLC,64633,Rexford Solar Farm,CA,Tulare,20SD8,Solar Photovoltaic,PV,,S,X,X,,,300, ,300,300,P,4,2023,4,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64247,20SD 8me LLC,64633,Rexford Solar Farm,CA,Tulare,20SDB,Batteries,BA,,S,X,X,,,300, ,300,300,P,4,2023,4,2023,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
64245,"90FI 8me, LLC",64634,Kingsley Solar Farm,CA,Imperial,90FI8,Solar Photovoltaic,PV,,S,X,X,,,360, ,360,360,P,6,2023,12,2024,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64245,"90FI 8me, LLC",64634,Kingsley Solar Farm,CA,Imperial,90FIB,Batteries,BA,,S,X,X,,,360, ,360,360,P,6,2023,6,2024,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
50123,"Leeward Asset Management, LLC",64635,"Big Plain Solar, LLC",OH,Madison,GEN01,Solar Photovoltaic,PV,,S,X,X,,,196, ,196,196,T,11,2023,11,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64244,"92JT 8me, LLC",64636,Big Rock Solar Farm,CA,Imperial,92JT8,Solar Photovoltaic,PV,,S,X,X,,,200, ,200,200,P,12,2022,6,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64244,"92JT 8me, LLC",64636,Big Rock Solar Farm,CA,Imperial,92JTB,Batteries,BA,,S,X,X,,,200, ,200,200,P,12,2022,12,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
64249,"Big River Solar, LLC",64637,Big River Solar,IL,White,BRS,Solar Photovoltaic,PV,,S,X,X,,,149,0.95,149,149,U,9,2021,5,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64251,TG East Wind Project LLC,64639,TG East,TX,Knox,ESCA,Onshore Wind Turbine,WT,,S,X,X,,,336,1,336,336,V,11,2021,2,2022,N,IPP Non-CHP,2,N,WND,,,,,,65,,,,,,,,,,,,
3046,Duke Energy Progress - (NC),64640,Hot Springs Energy Storage & Microgrid,NC,Madison,ES1,Batteries,BA,,S,X,X,,,4.4, ,4.4,4.4,V,10,2021,3,2022,N,Electric Utility,1,N,MWH,,,,,, ,,,,,,,,,,,,
3046,Duke Energy Progress - (NC),64640,Hot Springs Energy Storage & Microgrid,NC,Madison,PV1,Solar Photovoltaic,PV,,S,X,X,,,1.9, ,1.9,1.9,V,10,2021,3,2022,N,Electric Utility,1,N,SUN,,,,,, ,,,,,,,,,,,,
18454,Tampa Electric Co,64641,Big Bend II Solar,FL,Hillsborough,2,Solar Photovoltaic,PV,,S,X,X,,,31.5, ,31.5,31.5,V,12,2021,1,2022,N,Electric Utility,1,N,SUN,,,,,, ,,,,,,,,,,,,
61227,Nautilus Solar Solutions,64648,Pivot Solar 4 LLC,CO,Weld,SC,Solar Photovoltaic,PV,,S,X,X,,,2, ,2,2,V,12,2021,2,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61227,Nautilus Solar Solutions,64649,Pivot Solar 1 LLC,CO,Garfield,SC,Solar Photovoltaic,PV,,S,X,X,,,1, ,1,1,V,12,2021,2,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61227,Nautilus Solar Solutions,64650,Pivot Solar 14 LLC,CO,Morgan,SC,Solar Photovoltaic,PV,,S,X,X,,,2, ,2,2,V,12,2021,2,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61227,Nautilus Solar Solutions,64651,Pivot Solar 2 LLC,CO,Morgan,SC,Solar Photovoltaic,PV,,S,X,X,,,2, ,2,2,V,12,2021,2,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61227,Nautilus Solar Solutions,64652,Pivot Solar 15 LLC,CO,Morgan,SC,Solar Photovoltaic,PV,,S,X,X,,,1, ,1,1,V,12,2021,2,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61227,Nautilus Solar Solutions,64653,Pivot Solar 7 LLC,CO,Garfield,SC,Solar Photovoltaic,PV,,S,X,X,,,2, ,2,2,V,12,2021,2,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61227,Nautilus Solar Solutions,64654,Pivot Solar 3 LLC,CO,Garfield,SC,Solar Photovoltaic,PV,,S,X,X,,,2, ,2,2,V,12,2021,2,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61227,Nautilus Solar Solutions,64655,Pivot Solar 8 LLC,CO,Weld,SC,Solar Photovoltaic,PV,,S,X,X,,,2, ,2,2,V,12,2021,2,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61012,AES Distributed Energy,64656,AES West Oahu Solar Hybrid,HI,Honolulu,UHBES,Batteries,BA,,S,X,X,,,12.5, ,12.5,12.5,T,9,2022,9,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
